NUMBER,STREET,CITY,POSTCODE,country
9a,Haselweg,Allschwil,4123,CH
10,Hegenheimermattweg,Allschwil,4123,CH
100,Hegenheimermattweg,Allschwil,4123,CH
100_01,Hegenheimermattweg,Allschwil,4123,CH
104,Hegenheimermattweg,Allschwil,4123,CH
104a,Hegenheimermattweg,Allschwil,4123,CH
104c,Hegenheimermattweg,Allschwil,4123,CH
119,Hegenheimermattweg,Allschwil,4123,CH
119a,Hegenheimermattweg,Allschwil,4123,CH
12,Hegenheimermattweg,Allschwil,4123,CH
121,Hegenheimermattweg,Allschwil,4123,CH
123,Hegenheimermattweg,Allschwil,4123,CH
125,Hegenheimermattweg,Allschwil,4123,CH
125a,Hegenheimermattweg,Allschwil,4123,CH
125b,Hegenheimermattweg,Allschwil,4123,CH
125c,Hegenheimermattweg,Allschwil,4123,CH
127,Hegenheimermattweg,Allschwil,4123,CH
12a,Hegenheimermattweg,Allschwil,4123,CH
130,Hegenheimermattweg,Allschwil,4123,CH
132,Hegenheimermattweg,Allschwil,4123,CH
14,Hegenheimermattweg,Allschwil,4123,CH
150,Hegenheimermattweg,Allschwil,4123,CH
150a,Hegenheimermattweg,Allschwil,4123,CH
150b,Hegenheimermattweg,Allschwil,4123,CH
150c,Hegenheimermattweg,Allschwil,4123,CH
16,Hegenheimermattweg,Allschwil,4123,CH
175,Hegenheimermattweg,Allschwil,4123,CH
175,Hegenheimermattweg,Allschwil,4123,CH
175a,Hegenheimermattweg,Allschwil,4123,CH
175a,Hegenheimermattweg,Allschwil,4123,CH
18,Hegenheimermattweg,Allschwil,4123,CH
181b,Hegenheimermattweg,Allschwil,4123,CH
183,Hegenheimermattweg,Allschwil,4123,CH
185,Hegenheimermattweg,Allschwil,4123,CH
2,Hegenheimermattweg,Allschwil,4123,CH
20,Hegenheimermattweg,Allschwil,4123,CH
200,Hegenheimermattweg,Allschwil,4123,CH
200b,Hegenheimermattweg,Allschwil,4123,CH
200d,Hegenheimermattweg,Allschwil,4123,CH
202,Hegenheimermattweg,Allschwil,4123,CH
21,Hegenheimermattweg,Allschwil,4123,CH
22,Hegenheimermattweg,Allschwil,4123,CH
23,Hegenheimermattweg,Allschwil,4123,CH
24,Hegenheimermattweg,Allschwil,4123,CH
26,Hegenheimermattweg,Allschwil,4123,CH
27,Hegenheimermattweg,Allschwil,4123,CH
27a,Hegenheimermattweg,Allschwil,4123,CH
28,Hegenheimermattweg,Allschwil,4123,CH
29,Hegenheimermattweg,Allschwil,4123,CH
29a,Hegenheimermattweg,Allschwil,4123,CH
29b,Hegenheimermattweg,Allschwil,4123,CH
2a,Hegenheimermattweg,Allschwil,4123,CH
31,Hegenheimermattweg,Allschwil,4123,CH
31_01,Hegenheimermattweg,Allschwil,4123,CH
31a,Hegenheimermattweg,Allschwil,4123,CH
34,Hegenheimermattweg,Allschwil,4123,CH
38,Hegenheimermattweg,Allschwil,4123,CH
4,Hegenheimermattweg,Allschwil,4123,CH
40,Hegenheimermattweg,Allschwil,4123,CH
40a,Hegenheimermattweg,Allschwil,4123,CH
40b,Hegenheimermattweg,Allschwil,4123,CH
40c,Hegenheimermattweg,Allschwil,4123,CH
42,Hegenheimermattweg,Allschwil,4123,CH
44,Hegenheimermattweg,Allschwil,4123,CH
48,Hegenheimermattweg,Allschwil,4123,CH
4a,Hegenheimermattweg,Allschwil,4123,CH
50,Hegenheimermattweg,Allschwil,4123,CH
52,Hegenheimermattweg,Allschwil,4123,CH
55,Hegenheimermattweg,Allschwil,4123,CH
55a,Hegenheimermattweg,Allschwil,4123,CH
55b,Hegenheimermattweg,Allschwil,4123,CH
57,Hegenheimermattweg,Allschwil,4123,CH
6,Hegenheimermattweg,Allschwil,4123,CH
60,Hegenheimermattweg,Allschwil,4123,CH
61,Hegenheimermattweg,Allschwil,4123,CH
61a,Hegenheimermattweg,Allschwil,4123,CH
61b,Hegenheimermattweg,Allschwil,4123,CH
61c,Hegenheimermattweg,Allschwil,4123,CH
61d,Hegenheimermattweg,Allschwil,4123,CH
61e,Hegenheimermattweg,Allschwil,4123,CH
65,Hegenheimermattweg,Allschwil,4123,CH
65_01,Hegenheimermattweg,Allschwil,4123,CH
66,Hegenheimermattweg,Allschwil,4123,CH
66_01,Hegenheimermattweg,Allschwil,4123,CH
6a,Hegenheimermattweg,Allschwil,4123,CH
70,Hegenheimermattweg,Allschwil,4123,CH
70a,Hegenheimermattweg,Allschwil,4123,CH
70b,Hegenheimermattweg,Allschwil,4123,CH
70c,Hegenheimermattweg,Allschwil,4123,CH
75,Hegenheimermattweg,Allschwil,4123,CH
75_05,Hegenheimermattweg,Allschwil,4123,CH
75_06,Hegenheimermattweg,Allschwil,4123,CH
75a,Hegenheimermattweg,Allschwil,4123,CH
75b,Hegenheimermattweg,Allschwil,4123,CH
76,Hegenheimermattweg,Allschwil,4123,CH
80,Hegenheimermattweg,Allschwil,4123,CH
80a,Hegenheimermattweg,Allschwil,4123,CH
82,Hegenheimermattweg,Allschwil,4123,CH
82a,Hegenheimermattweg,Allschwil,4123,CH
85,Hegenheimermattweg,Allschwil,4123,CH
85_01,Hegenheimermattweg,Allschwil,4123,CH
89,Hegenheimermattweg,Allschwil,4123,CH
89a,Hegenheimermattweg,Allschwil,4123,CH
91,Hegenheimermattweg,Allschwil,4123,CH
91a,Hegenheimermattweg,Allschwil,4123,CH
95,Hegenheimermattweg,Allschwil,4123,CH
14,Hegenheimerstrasse,Allschwil,4123,CH
15,Hegenheimerstrasse,Allschwil,4123,CH
16,Hegenheimerstrasse,Allschwil,4123,CH
16_01,Hegenheimerstrasse,Allschwil,4123,CH
17,Hegenheimerstrasse,Allschwil,4123,CH
18,Hegenheimerstrasse,Allschwil,4123,CH
18a,Hegenheimerstrasse,Allschwil,4123,CH
19,Hegenheimerstrasse,Allschwil,4123,CH
19a,Hegenheimerstrasse,Allschwil,4123,CH
19b,Hegenheimerstrasse,Allschwil,4123,CH
20,Hegenheimerstrasse,Allschwil,4123,CH
21,Hegenheimerstrasse,Allschwil,4123,CH
21a,Hegenheimerstrasse,Allschwil,4123,CH
22,Hegenheimerstrasse,Allschwil,4123,CH
22a,Hegenheimerstrasse,Allschwil,4123,CH
23,Hegenheimerstrasse,Allschwil,4123,CH
23a,Hegenheimerstrasse,Allschwil,4123,CH
23b,Hegenheimerstrasse,Allschwil,4123,CH
23c,Hegenheimerstrasse,Allschwil,4123,CH
23d,Hegenheimerstrasse,Allschwil,4123,CH
24,Hegenheimerstrasse,Allschwil,4123,CH
25,Hegenheimerstrasse,Allschwil,4123,CH
25_01,Hegenheimerstrasse,Allschwil,4123,CH
25a,Hegenheimerstrasse,Allschwil,4123,CH
26,Hegenheimerstrasse,Allschwil,4123,CH
27,Hegenheimerstrasse,Allschwil,4123,CH
28,Hegenheimerstrasse,Allschwil,4123,CH
29,Hegenheimerstrasse,Allschwil,4123,CH
29a,Hegenheimerstrasse,Allschwil,4123,CH
29b,Hegenheimerstrasse,Allschwil,4123,CH
29c,Hegenheimerstrasse,Allschwil,4123,CH
29d,Hegenheimerstrasse,Allschwil,4123,CH
30,Hegenheimerstrasse,Allschwil,4123,CH
31,Hegenheimerstrasse,Allschwil,4123,CH
31a,Hegenheimerstrasse,Allschwil,4123,CH
32,Hegenheimerstrasse,Allschwil,4123,CH
33,Hegenheimerstrasse,Allschwil,4123,CH
33a,Hegenheimerstrasse,Allschwil,4123,CH
34,Hegenheimerstrasse,Allschwil,4123,CH
34a,Hegenheimerstrasse,Allschwil,4123,CH
34b,Hegenheimerstrasse,Allschwil,4123,CH
36,Hegenheimerstrasse,Allschwil,4123,CH
36a,Hegenheimerstrasse,Allschwil,4123,CH
37,Hegenheimerstrasse,Allschwil,4123,CH
39,Hegenheimerstrasse,Allschwil,4123,CH
40,Hegenheimerstrasse,Allschwil,4123,CH
41,Hegenheimerstrasse,Allschwil,4123,CH
43,Hegenheimerstrasse,Allschwil,4123,CH
55,Hegenheimerstrasse,Allschwil,4123,CH
55a,Hegenheimerstrasse,Allschwil,4123,CH
55b,Hegenheimerstrasse,Allschwil,4123,CH
55c,Hegenheimerstrasse,Allschwil,4123,CH
55d,Hegenheimerstrasse,Allschwil,4123,CH
55e,Hegenheimerstrasse,Allschwil,4123,CH
1,Heimgartenweg,Allschwil,4123,CH
10,Heimgartenweg,Allschwil,4123,CH
11,Heimgartenweg,Allschwil,4123,CH
11_01,Heimgartenweg,Allschwil,4123,CH
12,Heimgartenweg,Allschwil,4123,CH
13,Heimgartenweg,Allschwil,4123,CH
13a,Heimgartenweg,Allschwil,4123,CH
13b,Heimgartenweg,Allschwil,4123,CH
14,Heimgartenweg,Allschwil,4123,CH
16,Heimgartenweg,Allschwil,4123,CH
17,Heimgartenweg,Allschwil,4123,CH
17a,Heimgartenweg,Allschwil,4123,CH
18,Heimgartenweg,Allschwil,4123,CH
19,Heimgartenweg,Allschwil,4123,CH
19a,Heimgartenweg,Allschwil,4123,CH
1a,Heimgartenweg,Allschwil,4123,CH
2,Heimgartenweg,Allschwil,4123,CH
20,Heimgartenweg,Allschwil,4123,CH
21,Heimgartenweg,Allschwil,4123,CH
2a,Heimgartenweg,Allschwil,4123,CH
3,Heimgartenweg,Allschwil,4123,CH
4,Heimgartenweg,Allschwil,4123,CH
5,Heimgartenweg,Allschwil,4123,CH
6,Heimgartenweg,Allschwil,4123,CH
7,Heimgartenweg,Allschwil,4123,CH
8,Heimgartenweg,Allschwil,4123,CH
9,Heimgartenweg,Allschwil,4123,CH
15,Herrengartenweg,Allschwil,4123,CH
16,Herrengartenweg,Allschwil,4123,CH
17,Herrengartenweg,Allschwil,4123,CH
18,Herrengartenweg,Allschwil,4123,CH
19,Herrengartenweg,Allschwil,4123,CH
20,Herrengartenweg,Allschwil,4123,CH
21,Herrengartenweg,Allschwil,4123,CH
22,Herrengartenweg,Allschwil,4123,CH
23,Herrengartenweg,Allschwil,4123,CH
24,Herrengartenweg,Allschwil,4123,CH
25,Herrengartenweg,Allschwil,4123,CH
26,Herrengartenweg,Allschwil,4123,CH
27,Herrengartenweg,Allschwil,4123,CH
28,Herrengartenweg,Allschwil,4123,CH
29,Herrengartenweg,Allschwil,4123,CH
30,Herrengartenweg,Allschwil,4123,CH
31,Herrengartenweg,Allschwil,4123,CH
31a,Herrengartenweg,Allschwil,4123,CH
32,Herrengartenweg,Allschwil,4123,CH
34,Herrengartenweg,Allschwil,4123,CH
36,Herrengartenweg,Allschwil,4123,CH
38,Herrengartenweg,Allschwil,4123,CH
40,Herrengartenweg,Allschwil,4123,CH
101,Herrenweg,Allschwil,4123,CH
103,Herrenweg,Allschwil,4123,CH
11,Herrenweg,Allschwil,4123,CH
115,Herrenweg,Allschwil,4123,CH
117,Herrenweg,Allschwil,4123,CH
117a,Herrenweg,Allschwil,4123,CH
119,Herrenweg,Allschwil,4123,CH
119a,Herrenweg,Allschwil,4123,CH
11a,Herrenweg,Allschwil,4123,CH
120,Herrenweg,Allschwil,4123,CH
120a,Herrenweg,Allschwil,4123,CH
122,Herrenweg,Allschwil,4123,CH
122a,Herrenweg,Allschwil,4123,CH
123,Herrenweg,Allschwil,4123,CH
123b,Herrenweg,Allschwil,4123,CH
124,Herrenweg,Allschwil,4123,CH
124a,Herrenweg,Allschwil,4123,CH
125,Herrenweg,Allschwil,4123,CH
125a,Herrenweg,Allschwil,4123,CH
125b,Herrenweg,Allschwil,4123,CH
126,Herrenweg,Allschwil,4123,CH
126a,Herrenweg,Allschwil,4123,CH
127,Herrenweg,Allschwil,4123,CH
127a,Herrenweg,Allschwil,4123,CH
128,Herrenweg,Allschwil,4123,CH
128a,Herrenweg,Allschwil,4123,CH
129,Herrenweg,Allschwil,4123,CH
129a,Herrenweg,Allschwil,4123,CH
131,Herrenweg,Allschwil,4123,CH
131a,Herrenweg,Allschwil,4123,CH
133,Herrenweg,Allschwil,4123,CH
135,Herrenweg,Allschwil,4123,CH
135_01,Herrenweg,Allschwil,4123,CH
137,Herrenweg,Allschwil,4123,CH
137_01,Herrenweg,Allschwil,4123,CH
139,Herrenweg,Allschwil,4123,CH
140,Herrenweg,Allschwil,4123,CH
140a,Herrenweg,Allschwil,4123,CH
141a,Herrenweg,Allschwil,4123,CH
141b,Herrenweg,Allschwil,4123,CH
143,Herrenweg,Allschwil,4123,CH
144,Herrenweg,Allschwil,4123,CH
145,Herrenweg,Allschwil,4123,CH
147,Herrenweg,Allschwil,4123,CH
149,Herrenweg,Allschwil,4123,CH
149_01,Herrenweg,Allschwil,4123,CH
149_02,Herrenweg,Allschwil,4123,CH
149_03,Herrenweg,Allschwil,4123,CH
149_04,Herrenweg,Allschwil,4123,CH
149_05,Herrenweg,Allschwil,4123,CH
15,Herrenweg,Allschwil,4123,CH
150,Herrenweg,Allschwil,4123,CH
151,Herrenweg,Allschwil,4123,CH
152,Herrenweg,Allschwil,4123,CH
17,Herrenweg,Allschwil,4123,CH
19,Herrenweg,Allschwil,4123,CH
19a,Herrenweg,Allschwil,4123,CH
21,Herrenweg,Allschwil,4123,CH
23,Herrenweg,Allschwil,4123,CH
25,Herrenweg,Allschwil,4123,CH
27,Herrenweg,Allschwil,4123,CH
29,Herrenweg,Allschwil,4123,CH
304,Herrenweg,Allschwil,4123,CH
31,Herrenweg,Allschwil,4123,CH
32,Herrenweg,Allschwil,4123,CH
34,Herrenweg,Allschwil,4123,CH
36,Herrenweg,Allschwil,4123,CH
38,Herrenweg,Allschwil,4123,CH
40,Herrenweg,Allschwil,4123,CH
42,Herrenweg,Allschwil,4123,CH
42a,Herrenweg,Allschwil,4123,CH
42b,Herrenweg,Allschwil,4123,CH
42c,Herrenweg,Allschwil,4123,CH
42d,Herrenweg,Allschwil,4123,CH
44,Herrenweg,Allschwil,4123,CH
44a,Herrenweg,Allschwil,4123,CH
44b,Herrenweg,Allschwil,4123,CH
44c,Herrenweg,Allschwil,4123,CH
44d,Herrenweg,Allschwil,4123,CH
44e,Herrenweg,Allschwil,4123,CH
44f,Herrenweg,Allschwil,4123,CH
46c,Herrenweg,Allschwil,4123,CH
46d,Herrenweg,Allschwil,4123,CH
48b,Herrenweg,Allschwil,4123,CH
48c,Herrenweg,Allschwil,4123,CH
48d,Herrenweg,Allschwil,4123,CH
48e,Herrenweg,Allschwil,4123,CH
48f,Herrenweg,Allschwil,4123,CH
48g,Herrenweg,Allschwil,4123,CH
51,Herrenweg,Allschwil,4123,CH
51_01,Herrenweg,Allschwil,4123,CH
52,Herrenweg,Allschwil,4123,CH
52a,Herrenweg,Allschwil,4123,CH
54,Herrenweg,Allschwil,4123,CH
54a,Herrenweg,Allschwil,4123,CH
57,Herrenweg,Allschwil,4123,CH
60,Herrenweg,Allschwil,4123,CH
66,Herrenweg,Allschwil,4123,CH
66a,Herrenweg,Allschwil,4123,CH
70,Herrenweg,Allschwil,4123,CH
72,Herrenweg,Allschwil,4123,CH
72a,Herrenweg,Allschwil,4123,CH
74,Herrenweg,Allschwil,4123,CH
74a,Herrenweg,Allschwil,4123,CH
74b,Herrenweg,Allschwil,4123,CH
74c,Herrenweg,Allschwil,4123,CH
76,Herrenweg,Allschwil,4123,CH
77,Herrenweg,Allschwil,4123,CH
78,Herrenweg,Allschwil,4123,CH
78a,Herrenweg,Allschwil,4123,CH
82,Herrenweg,Allschwil,4123,CH
87,Herrenweg,Allschwil,4123,CH
87a,Herrenweg,Allschwil,4123,CH
87b,Herrenweg,Allschwil,4123,CH
89,Herrenweg,Allschwil,4123,CH
6,Herzogenmatten,Allschwil,4123,CH
1,Heuwinkelstrasse,Allschwil,4123,CH
10,Heuwinkelstrasse,Allschwil,4123,CH
11,Heuwinkelstrasse,Allschwil,4123,CH
12,Heuwinkelstrasse,Allschwil,4123,CH
13,Heuwinkelstrasse,Allschwil,4123,CH
13a,Heuwinkelstrasse,Allschwil,4123,CH
14,Heuwinkelstrasse,Allschwil,4123,CH
15,Heuwinkelstrasse,Allschwil,4123,CH
16,Heuwinkelstrasse,Allschwil,4123,CH
17,Heuwinkelstrasse,Allschwil,4123,CH
17a,Heuwinkelstrasse,Allschwil,4123,CH
18,Heuwinkelstrasse,Allschwil,4123,CH
18_01,Heuwinkelstrasse,Allschwil,4123,CH
19,Heuwinkelstrasse,Allschwil,4123,CH
2,Heuwinkelstrasse,Allschwil,4123,CH
20,Heuwinkelstrasse,Allschwil,4123,CH
22,Heuwinkelstrasse,Allschwil,4123,CH
24,Heuwinkelstrasse,Allschwil,4123,CH
25,Heuwinkelstrasse,Allschwil,4123,CH
27,Heuwinkelstrasse,Allschwil,4123,CH
5,Heuwinkelstrasse,Allschwil,4123,CH
6,Heuwinkelstrasse,Allschwil,4123,CH
7,Heuwinkelstrasse,Allschwil,4123,CH
7a,Heuwinkelstrasse,Allschwil,4123,CH
8,Heuwinkelstrasse,Allschwil,4123,CH
9,Heuwinkelstrasse,Allschwil,4123,CH
1,Himmelrichweg,Allschwil,4123,CH
10,Himmelrichweg,Allschwil,4123,CH
10a,Himmelrichweg,Allschwil,4123,CH
11,Himmelrichweg,Allschwil,4123,CH
12,Himmelrichweg,Allschwil,4123,CH
12a,Himmelrichweg,Allschwil,4123,CH
13,Himmelrichweg,Allschwil,4123,CH
14,Himmelrichweg,Allschwil,4123,CH
14a,Himmelrichweg,Allschwil,4123,CH
15,Himmelrichweg,Allschwil,4123,CH
16,Himmelrichweg,Allschwil,4123,CH
17,Himmelrichweg,Allschwil,4123,CH
18,Himmelrichweg,Allschwil,4123,CH
19,Himmelrichweg,Allschwil,4123,CH
1a,Himmelrichweg,Allschwil,4123,CH
2,Himmelrichweg,Allschwil,4123,CH
21,Himmelrichweg,Allschwil,4123,CH
2a,Himmelrichweg,Allschwil,4123,CH
3,Himmelrichweg,Allschwil,4123,CH
4,Himmelrichweg,Allschwil,4123,CH
4a,Himmelrichweg,Allschwil,4123,CH
4b,Himmelrichweg,Allschwil,4123,CH
4c,Himmelrichweg,Allschwil,4123,CH
4d,Himmelrichweg,Allschwil,4123,CH
4e,Himmelrichweg,Allschwil,4123,CH
5,Himmelrichweg,Allschwil,4123,CH
6,Himmelrichweg,Allschwil,4123,CH
6a,Himmelrichweg,Allschwil,4123,CH
6b,Himmelrichweg,Allschwil,4123,CH
6c,Himmelrichweg,Allschwil,4123,CH
6d,Himmelrichweg,Allschwil,4123,CH
6e,Himmelrichweg,Allschwil,4123,CH
7,Himmelrichweg,Allschwil,4123,CH
8,Himmelrichweg,Allschwil,4123,CH
8a,Himmelrichweg,Allschwil,4123,CH
8b,Himmelrichweg,Allschwil,4123,CH
8c,Himmelrichweg,Allschwil,4123,CH
8d,Himmelrichweg,Allschwil,4123,CH
8e,Himmelrichweg,Allschwil,4123,CH
9,Himmelrichweg,Allschwil,4123,CH
1,Hinter dem Pfandgraben,Allschwil,4123,CH
110,Hinter dem Pfandgraben,Allschwil,4123,CH
110a,Hinter dem Pfandgraben,Allschwil,4123,CH
1a,Hinter dem Pfandgraben,Allschwil,4123,CH
1b,Hinter dem Pfandgraben,Allschwil,4123,CH
1c,Hinter dem Pfandgraben,Allschwil,4123,CH
1d,Hinter dem Pfandgraben,Allschwil,4123,CH
40,Hinter der Strengi,Allschwil,4123,CH
6,Hinterm Kirschner,Allschwil,4123,CH
6a,Hinterm Kirschner,Allschwil,4123,CH
6b,Hinterm Kirschner,Allschwil,4123,CH
8,Hinterm Kirschner,Allschwil,4123,CH
1,Hohle Gasse,Allschwil,4123,CH
11,Hohle Gasse,Allschwil,4123,CH
13,Hohle Gasse,Allschwil,4123,CH
15,Hohle Gasse,Allschwil,4123,CH
17,Hohle Gasse,Allschwil,4123,CH
19,Hohle Gasse,Allschwil,4123,CH
21,Hohle Gasse,Allschwil,4123,CH
3,Hohle Gasse,Allschwil,4123,CH
3_01,Hohle Gasse,Allschwil,4123,CH
3a,Hohle Gasse,Allschwil,4123,CH
3b,Hohle Gasse,Allschwil,4123,CH
5,Hohle Gasse,Allschwil,4123,CH
7,Hohle Gasse,Allschwil,4123,CH
9,Hohle Gasse,Allschwil,4123,CH
10,Holeerebenweg,Allschwil,4123,CH
16,Holeerebenweg,Allschwil,4123,CH
2,Holeerebenweg,Allschwil,4123,CH
22,Holeerebenweg,Allschwil,4123,CH
26,Holeerebenweg,Allschwil,4123,CH
28,Holeerebenweg,Allschwil,4123,CH
30,Holeerebenweg,Allschwil,4123,CH
30_01,Holeerebenweg,Allschwil,4123,CH
4,Holeerebenweg,Allschwil,4123,CH
6,Holeerebenweg,Allschwil,4123,CH
8,Holeerebenweg,Allschwil,4123,CH
10,Holeeweg,Allschwil,4123,CH
11,Holeeweg,Allschwil,4123,CH
11a,Holeeweg,Allschwil,4123,CH
12,Holeeweg,Allschwil,4123,CH
13,Holeeweg,Allschwil,4123,CH
13a,Holeeweg,Allschwil,4123,CH
14,Holeeweg,Allschwil,4123,CH
14a,Holeeweg,Allschwil,4123,CH
15,Holeeweg,Allschwil,4123,CH
16,Holeeweg,Allschwil,4123,CH
17,Holeeweg,Allschwil,4123,CH
18,Holeeweg,Allschwil,4123,CH
18a,Holeeweg,Allschwil,4123,CH
18b,Holeeweg,Allschwil,4123,CH
18c,Holeeweg,Allschwil,4123,CH
18d,Holeeweg,Allschwil,4123,CH
18e,Holeeweg,Allschwil,4123,CH
18f,Holeeweg,Allschwil,4123,CH
19,Holeeweg,Allschwil,4123,CH
2,Holeeweg,Allschwil,4123,CH
20,Holeeweg,Allschwil,4123,CH
21,Holeeweg,Allschwil,4123,CH
22,Holeeweg,Allschwil,4123,CH
24,Holeeweg,Allschwil,4123,CH
25,Holeeweg,Allschwil,4123,CH
27,Holeeweg,Allschwil,4123,CH
27_01,Holeeweg,Allschwil,4123,CH
28,Holeeweg,Allschwil,4123,CH
29,Holeeweg,Allschwil,4123,CH
29_01,Holeeweg,Allschwil,4123,CH
30,Holeeweg,Allschwil,4123,CH
30_01,Holeeweg,Allschwil,4123,CH
31,Holeeweg,Allschwil,4123,CH
31_01,Holeeweg,Allschwil,4123,CH
32,Holeeweg,Allschwil,4123,CH
32,Holeeweg,Allschwil,4123,CH
33,Holeeweg,Allschwil,4123,CH
33a,Holeeweg,Allschwil,4123,CH
35,Holeeweg,Allschwil,4123,CH
35_01,Holeeweg,Allschwil,4123,CH
37,Holeeweg,Allschwil,4123,CH
37_01,Holeeweg,Allschwil,4123,CH
39,Holeeweg,Allschwil,4123,CH
4,Holeeweg,Allschwil,4123,CH
6,Holeeweg,Allschwil,4123,CH
6a,Holeeweg,Allschwil,4123,CH
8,Holeeweg,Allschwil,4123,CH
8a,Holeeweg,Allschwil,4123,CH
1,Im Brühl,Allschwil,4123,CH
6,Im Brühl,Allschwil,4123,CH
1,Im Gartenhof,Allschwil,4123,CH
10,Im Gartenhof,Allschwil,4123,CH
2,Im Gartenhof,Allschwil,4123,CH
3,Im Gartenhof,Allschwil,4123,CH
4,Im Gartenhof,Allschwil,4123,CH
5,Im Gartenhof,Allschwil,4123,CH
6,Im Gartenhof,Allschwil,4123,CH
6a,Im Gartenhof,Allschwil,4123,CH
7,Im Gartenhof,Allschwil,4123,CH
8,Im Gartenhof,Allschwil,4123,CH
9,Im Gartenhof,Allschwil,4123,CH
1,Im Hauptmann,Allschwil,4123,CH
1_01,Im Hauptmann,Allschwil,4123,CH
1a,Im Hauptmann,Allschwil,4123,CH
2,Im Hauptmann,Allschwil,4123,CH
2a,Im Hauptmann,Allschwil,4123,CH
10,Im Langen Loh,Allschwil,4123,CH
12,Im Langen Loh,Allschwil,4123,CH
12a,Im Langen Loh,Allschwil,4123,CH
14,Im Langen Loh,Allschwil,4123,CH
16,Im Langen Loh,Allschwil,4123,CH
18,Im Langen Loh,Allschwil,4123,CH
18a,Im Langen Loh,Allschwil,4123,CH
20,Im Langen Loh,Allschwil,4123,CH
22,Im Langen Loh,Allschwil,4123,CH
24,Im Langen Loh,Allschwil,4123,CH
24a,Im Langen Loh,Allschwil,4123,CH
26,Im Langen Loh,Allschwil,4123,CH
28,Im Langen Loh,Allschwil,4123,CH
30,Im Langen Loh,Allschwil,4123,CH
32,Im Langen Loh,Allschwil,4123,CH
34,Im Langen Loh,Allschwil,4123,CH
36,Im Langen Loh,Allschwil,4123,CH
38,Im Langen Loh,Allschwil,4123,CH
40,Im Langen Loh,Allschwil,4123,CH
42,Im Langen Loh,Allschwil,4123,CH
44,Im Langen Loh,Allschwil,4123,CH
46,Im Langen Loh,Allschwil,4123,CH
48,Im Langen Loh,Allschwil,4123,CH
50,Im Langen Loh,Allschwil,4123,CH
52,Im Langen Loh,Allschwil,4123,CH
54,Im Langen Loh,Allschwil,4123,CH
56,Im Langen Loh,Allschwil,4123,CH
58,Im Langen Loh,Allschwil,4123,CH
6,Im Langen Loh,Allschwil,4123,CH
60,Im Langen Loh,Allschwil,4123,CH
62,Im Langen Loh,Allschwil,4123,CH
66,Im Langen Loh,Allschwil,4123,CH
66a,Im Langen Loh,Allschwil,4123,CH
68,Im Langen Loh,Allschwil,4123,CH
70,Im Langen Loh,Allschwil,4123,CH
72,Im Langen Loh,Allschwil,4123,CH
72a,Im Langen Loh,Allschwil,4123,CH
74,Im Langen Loh,Allschwil,4123,CH
76,Im Langen Loh,Allschwil,4123,CH
78,Im Langen Loh,Allschwil,4123,CH
78a,Im Langen Loh,Allschwil,4123,CH
8,Im Langen Loh,Allschwil,4123,CH
82,Im Langen Loh,Allschwil,4123,CH
82,Im Langen Loh,Allschwil,4123,CH
82a,Im Langen Loh,Allschwil,4123,CH
82b,Im Langen Loh,Allschwil,4123,CH
2,Im Rosenrain,Allschwil,4123,CH
3,Im Rosenrain,Allschwil,4123,CH
3a,Im Rosenrain,Allschwil,4123,CH
4,Im Rosenrain,Allschwil,4123,CH
5,Im Rosenrain,Allschwil,4123,CH
6,Im Rosenrain,Allschwil,4123,CH
6a,Im Rosenrain,Allschwil,4123,CH
7,Im Rosenrain,Allschwil,4123,CH
8,Im Rosenrain,Allschwil,4123,CH
8a,Im Rosenrain,Allschwil,4123,CH
200,Im Tiefengraben,Allschwil,4123,CH
200a,Im Tiefengraben,Allschwil,4123,CH
200b,Im Tiefengraben,Allschwil,4123,CH
1,In den Dürrenmatten,Allschwil,4123,CH
2,In den Dürrenmatten,Allschwil,4123,CH
3,In den Dürrenmatten,Allschwil,4123,CH
4,In den Dürrenmatten,Allschwil,4123,CH
5,In den Dürrenmatten,Allschwil,4123,CH
6,In den Dürrenmatten,Allschwil,4123,CH
7,In den Dürrenmatten,Allschwil,4123,CH
8,In den Dürrenmatten,Allschwil,4123,CH
9,In den Dürrenmatten,Allschwil,4123,CH
10,In den Reben,Allschwil,4123,CH
11,In den Reben,Allschwil,4123,CH
12,In den Reben,Allschwil,4123,CH
14,In den Reben,Allschwil,4123,CH
15,In den Reben,Allschwil,4123,CH
16,In den Reben,Allschwil,4123,CH
8,In den Reben,Allschwil,4123,CH
8a,In den Reben,Allschwil,4123,CH
1,In den Vogelgärten,Allschwil,4123,CH
1a,In den Vogelgärten,Allschwil,4123,CH
2,In den Vogelgärten,Allschwil,4123,CH
3,In den Vogelgärten,Allschwil,4123,CH
4,In den Vogelgärten,Allschwil,4123,CH
5,In den Vogelgärten,Allschwil,4123,CH
6,In den Vogelgärten,Allschwil,4123,CH
7,In den Vogelgärten,Allschwil,4123,CH
8,In den Vogelgärten,Allschwil,4123,CH
8a,In den Vogelgärten,Allschwil,4123,CH
9,In den Vogelgärten,Allschwil,4123,CH
9a,In den Vogelgärten,Allschwil,4123,CH
10,Judengässli,Allschwil,4123,CH
11,Judengässli,Allschwil,4123,CH
13,Judengässli,Allschwil,4123,CH
14,Judengässli,Allschwil,4123,CH
15,Judengässli,Allschwil,4123,CH
18,Judengässli,Allschwil,4123,CH
20,Judengässli,Allschwil,4123,CH
